"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","num_apples","Input.utterance","Answer.choice-1.camping","Answer.choice-1.mall","Answer.choice-1.movies","Answer.choice-1.park","answerno","answeryes","Answer.choice-3.1","Answer.choice-3.2","Answer.choice-3.3","Answer.choice-3.4","Answer.choice-3.5","Answer.choice-3.6","Answer.choice-3.7","Answer.comment-1","Approve","Reject"
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","308Q0PEVB8D4TRL5722LK9RHKCW9I2","AKTPX8XVONC0D","Approved","Tue Jul 16 12:31:37 PDT 2019","Tue Jul 16 12:31:54 PDT 2019","Tue Jul 16 14:31:54 PDT 2019","Tue Jul 16 14:32:29 PDT 2019","","","17","100% (4/4)","100% (4/4)","100% (4/4)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","34FNN24DCM97I4YY8UB7UHG3OZ55Y7","A3M3VYUAE03CWA","Approved","Tue Jul 16 11:54:32 PDT 2019","Tue Jul 16 11:56:25 PDT 2019","Tue Jul 16 13:56:25 PDT 2019","Tue Jul 16 13:56:30 PDT 2019","","","113","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","369J354OFDA3FHDCJ7Z6FNNZFY76G7","A1OML7O65N02L3","Approved","Tue Jul 16 15:02:33 PDT 2019","Tue Jul 16 15:03:17 PDT 2019","Tue Jul 16 17:03:17 PDT 2019","Tue Jul 16 17:03:30 PDT 2019","","","44","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3CTOC39K37QWAJHIANP1IEFB21I7JL","AB7FCO8X423HV","Approved","Tue Jul 16 11:24:44 PDT 2019","Tue Jul 16 11:25:01 PDT 2019","Tue Jul 16 13:25:01 PDT 2019","Tue Jul 16 13:25:30 PDT 2019","","","17","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","true","false","false","false","false","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3DL65MZB8DFUBKQMN3ML1KUXY4HCE2","A1TKLF1NJOEN3C","Approved","Tue Jul 16 11:31:13 PDT 2019","Tue Jul 16 11:31:32 PDT 2019","Tue Jul 16 13:31:32 PDT 2019","Tue Jul 16 13:32:29 PDT 2019","","","19","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","true","false","false","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3DR23U6WE5EBX1SX9PHBQUU1MQSETY","AA0FF7MPGLUL","Approved","Tue Jul 16 12:37:35 PDT 2019","Tue Jul 16 12:37:49 PDT 2019","Tue Jul 16 14:37:49 PDT 2019","Tue Jul 16 14:38:29 PDT 2019","","","14","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","true","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3EQHHY4HQSS7WDDYEOP1NH9ZJ2ZG52","A32IH90XD0CKFF","Approved","Tue Jul 16 11:05:21 PDT 2019","Tue Jul 16 11:05:37 PDT 2019","Tue Jul 16 13:05:37 PDT 2019","Tue Jul 16 13:06:29 PDT 2019","","","16","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","false","true",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3IO1LGZLK9XOM27U09NINA61RF4863","A2EJOI2VIRMIR","Approved","Tue Jul 16 11:23:47 PDT 2019","Tue Jul 16 11:24:53 PDT 2019","Tue Jul 16 13:24:53 PDT 2019","Tue Jul 16 13:25:29 PDT 2019","","","66","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","false","true",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3J2UYBXQQLC64D2R55A3UV0J8HM608","A3SR623DI0TH4","Approved","Tue Jul 16 16:06:49 PDT 2019","Tue Jul 16 16:07:21 PDT 2019","Tue Jul 16 18:07:21 PDT 2019","Tue Jul 16 18:07:32 PDT 2019","","","32","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","true","false","false","false","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3K5TEWLKGVB2QYY8A37HCRGEB3EVI1","A1RFZDD1LMS3IQ","Approved","Tue Jul 16 10:13:49 PDT 2019","Tue Jul 16 10:14:42 PDT 2019","Tue Jul 16 12:14:42 PDT 2019","Tue Jul 16 12:15:29 PDT 2019","","","53","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","true","false","false","false","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3KIBXJ1WD5UY69FZ9U6FUF1J7FCOKB","A11SDQ8ZAJ8D24","Approved","Tue Jul 16 13:21:25 PDT 2019","Tue Jul 16 13:22:08 PDT 2019","Tue Jul 16 15:22:08 PDT 2019","Tue Jul 16 15:22:30 PDT 2019","","","43","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","true","false","false","false","false","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3KJYX6QCM9BYL9IESLSHOSVEOIDJVB","A2JLM0AG2F35W2","Approved","Tue Jul 16 10:47:07 PDT 2019","Tue Jul 16 10:47:30 PDT 2019","Tue Jul 16 12:47:30 PDT 2019","Tue Jul 16 12:48:29 PDT 2019","","","23","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","false","true",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3MTMREQS4VI0Z5FFOPK0HVB954HAWS","A2VJY7PH322B4R","Approved","Tue Jul 16 10:28:14 PDT 2019","Tue Jul 16 10:29:39 PDT 2019","Tue Jul 16 12:29:39 PDT 2019","Tue Jul 16 10:45:23 PDT 2019","","","85","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false","2 apples isn't a lot of apples, so it wouldn't make since to make that remark in sarcasm."
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3NL0RFNU0FNU2G5HQAR6GHVEQO6K4R","AOE3TCI701478","Approved","Tue Jul 16 12:31:05 PDT 2019","Tue Jul 16 12:31:48 PDT 2019","Tue Jul 16 14:31:48 PDT 2019","Tue Jul 16 14:32:29 PDT 2019","","","43","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3QRYMNZ7FYHFR75A2OKUGHOA0I9NTC","A1TWMICXERY6BY","Approved","Tue Jul 16 16:39:40 PDT 2019","Tue Jul 16 16:39:50 PDT 2019","Tue Jul 16 18:39:50 PDT 2019","Tue Jul 16 18:40:29 PDT 2019","","","10","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","false","true",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3TK8OJTYM1LU7KLCNYX1LOHQXHCPVA","A28BW7JJTDK8II","Approved","Tue Jul 16 10:20:09 PDT 2019","Tue Jul 16 10:21:35 PDT 2019","Tue Jul 16 12:21:35 PDT 2019","Tue Jul 16 10:45:23 PDT 2019","","","86","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false","It sounds like Mary is simply stating a fact, rather than being sarcastic."
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3TXWC2NHNZQTN5O1CEWZOBX4TA2S9H","A3EC6P9YZVIR6X","Approved","Tue Jul 16 13:15:10 PDT 2019","Tue Jul 16 13:15:44 PDT 2019","Tue Jul 16 15:15:44 PDT 2019","Tue Jul 16 15:16:30 PDT 2019","","","34","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","true","false",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3Y54SXRO1LLSMXPJZPWGUCG48DOUTV","A16UN0D2DEWTI8","Approved","Tue Jul 16 10:20:04 PDT 2019","Tue Jul 16 10:20:20 PDT 2019","Tue Jul 16 12:20:20 PDT 2019","Tue Jul 16 12:20:30 PDT 2019","","","16","100% (6/6)","100% (6/6)","100% (6/6)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","false","false","true",""
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3ZAZR5XV01ISMFHIJQ0YMUVFM95ZC8","A1K57EJC26XFV9","Approved","Tue Jul 16 10:26:06 PDT 2019","Tue Jul 16 10:27:42 PDT 2019","Tue Jul 16 12:27:42 PDT 2019","Tue Jul 16 10:49:52 PDT 2019","","","96","100% (1/1)","100% (1/1)","100% (1/1)","2","""I think you need more apples.""","true","false","false","false","true","false","true","false","false","false","false","false","false","It is not sarcastic at all."
"3IV1AEQ4DRDXNDO7UQC67UFHNPQ8JA","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3ZWFC4W1UU7QN0F10BWM8XEJA6EFR8","AMQAYNDEWN98A","Approved","Tue Jul 16 13:09:51 PDT 2019","Tue Jul 16 13:10:22 PDT 2019","Tue Jul 16 15:10:22 PDT 2019","Tue Jul 16 15:10:30 PDT 2019","","","31","100% (2/2)","100% (2/2)","100% (2/2)","2","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","true","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","317HQ483I7SPITPZ8CLQ2AM1P0FINA","A16UN0D2DEWTI8","Approved","Tue Jul 16 10:20:21 PDT 2019","Tue Jul 16 10:20:37 PDT 2019","Tue Jul 16 12:20:37 PDT 2019","Tue Jul 16 12:21:29 PDT 2019","","","16","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","false","true","false","false","false","true","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","31QNSG6A5RT7Q2LZJJSATO6XMQF87T","A2UL93BXZ4EJ6G","Approved","Tue Jul 16 15:10:50 PDT 2019","Tue Jul 16 15:11:42 PDT 2019","Tue Jul 16 17:11:42 PDT 2019","Tue Jul 16 17:12:29 PDT 2019","","","52","100% (1/1)","100% (1/1)","100% (1/1)","5","""I think you need more apples.""","true","false","false","false","true","false","false","false","true","false","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","32N49TQG3GINKGFAYFF4VTSVYWAAVF","AA0FF7MPGLUL","Approved","Tue Jul 16 12:34:09 PDT 2019","Tue Jul 16 12:36:54 PDT 2019","Tue Jul 16 14:36:54 PDT 2019","Tue Jul 16 14:37:29 PDT 2019","","","165","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","false","true","false","false","false","false","true","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","35BLDD71I6XOLONIA7V3CMJ47H5ZVT","A1TKLF1NJOEN3C","Approved","Tue Jul 16 11:31:02 PDT 2019","Tue Jul 16 11:31:12 PDT 2019","Tue Jul 16 13:31:12 PDT 2019","Tue Jul 16 13:31:30 PDT 2019","","","10","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","false","true","false","false","false","true","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","35L9RVQFCOI2HOYOZVFRGTDGXJRHU6","A1RFZDD1LMS3IQ","Approved","Tue Jul 16 10:16:12 PDT 2019","Tue Jul 16 10:16:30 PDT 2019","Tue Jul 16 12:16:30 PDT 2019","Tue Jul 16 12:17:29 PDT 2019","","","18","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","false","true","false","false","false","true","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3BDCF01OGXULKT1J0HREB6C0AP5LYB","ATX49B05MXTP6","Approved","Tue Jul 16 11:57:12 PDT 2019","Tue Jul 16 11:58:33 PDT 2019","Tue Jul 16 13:58:33 PDT 2019","Tue Jul 16 13:59:29 PDT 2019","","","81","100% (1/1)","100% (1/1)","100% (1/1)","5","""I think you need more apples.""","true","false","false","false","true","false","false","false","true","false","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3BV8HQ2ZZW125Q09X77WJ1CWH33A68","A3ODDPUS1Y354R","Approved","Tue Jul 16 17:51:45 PDT 2019","Tue Jul 16 17:52:09 PDT 2019","Tue Jul 16 19:52:09 PDT 2019","Tue Jul 16 19:52:30 PDT 2019","","","24","100% (5/5)","100% (5/5)","100% (5/5)","5","""I think you need more apples.""","true","false","false","false","true","false","false","false","true","false","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3COPXFW7XBCGR9R0OUJUJF69HK7PKS","A3EC6P9YZVIR6X","Approved","Tue Jul 16 13:14:06 PDT 2019","Tue Jul 16 13:14:38 PDT 2019","Tue Jul 16 15:14:38 PDT 2019","Tue Jul 16 15:15:29 PDT 2019","","","32","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","true","false","false","false",""
"335HHSX8CD5DD2P8NYK1H9D3LOJDHG","3CZ46AGKHNOAZ4QRXWKA5NQOMXYMO3","Linguistic judgments about sarcasm","Answer questions about an interaction between two people","language,irony,sarcasm,scientific study,figurative language","$0.05","Tue Jul 16 10:13:02 PDT 2019","20","BatchId:3706534;OriginalHitTemplateId:928390828;","600","7200","Fri Jul 19 10:13:02 PDT 2019","","","3DEL4X4EL6LGKNI8E0U2M07NHX5XYX","A2EJOI2VIRMIR","Approved","Tue Jul 16 11:23:45 PDT 2019","Tue Jul 16 11:24:40 PDT 2019","Tue Jul 16 13:24:40 PDT 2019","Tue Jul 16 13:25:29 PDT 2019","","","55","100% (6/6)","100% (6/6)","100% (6/6)","5","""I think you need more apples.""","true","false","false","false","true","false","false","false","false","false","true","false","false",""
